"[2, 1, 1, 0, 1, 2, 0, 2, 1]","(0.5236182692307699, 104)"
"[2, 2, 0, 0, 2, 1, 1, 2, 0]","(1.0, 111)"
"[2, 0, 1, 1, 2, 2, 1, 1, 0]","(0.49883015267175485, 131)"
"[1, 1, 2, 0, 2, 0, 1, 0, 2]","(0.8598888888888884, 81)"
"[1, 2, 1, 0, 1, 2, 0, 0, 2]","(0.6012439024390243, 41)"
"[1, 2, 1, 2, 0, 1, 0, 1, 2]","(0.2343214285714285, 98)"
"[0, 2, 1, 2, 0, 1, 0, 1, 2]","(0.3604589800443564, 1804)"
"[0, 2, 1, 1, 1, 2, 1, 0, 2]","(0.439971067415731, 178)"
"[0, 2, 0, 1, 1, 2, 1, 0, 2]","(0.4178980891719744, 157)"
"[0, 2, 0, 2, 1, 2, 1, 0, 2]","(0.5126582278481019, 158)"
"[1, 2, 0, 2, 2, 2, 0, 0, 1]","(1.0, 77)"
"[2, 1, 1, 2, 2, 0, 0, 0, 2]","(1.0, 424)"
"[2, 0, 1, 0, 2, 1, 2, 0, 1]","(0.8511428571428563, 63)"
"[2, 0, 1, 0, 2, 1, 2, 0, 2]","(1.0, 78)"
"[1, 2, 1, 0, 2, 1, 1, 2, 0]","(1.0, 154)"
"[1, 0, 2, 1, 0, 1, 1, 2, 2]","(0.6983519662921363, 178)"
"[0, 1, 2, 0, 0, 2, 2, 1, 1]","(0.5432586206896546, 58)"
"[0, 2, 0, 0, 1, 1, 1, 2, 2]","(0.6594230769230764, 52)"
"[0, 2, 0, 0, 2, 1, 1, 2, 2]","(1.0, 86)"
"[0, 1, 1, 0, 1, 2, 2, 2, 0]","(0.47032258064516097, 62)"
"[0, 2, 0, 1, 1, 2, 1, 2, 0]","(0.49923529411764683, 51)"
"[0, 2, 0, 2, 1, 2, 1, 2, 0]","(0.39036144578313225, 83)"
"[2, 0, 0, 2, 2, 1, 0, 1, 1]","(0.8633571428571435, 98)"
"[2, 0, 0, 2, 2, 1, 0, 2, 1]","(0.8100000000000015, 130)"
"[2, 0, 0, 2, 2, 1, 0, 2, 0]","(0.899999999999985, 993)"
"[2, 0, 1, 2, 0, 1, 1, 1, 2]","(0.12444923076923091, 195)"
"[2, 1, 2, 0, 0, 1, 2, 1, 1]","(0.09809999999999997, 234)"
"[2, 1, 2, 0, 0, 1, 2, 0, 1]","(0.4162499999999998, 76)"
"[0, 0, 2, 1, 1, 1, 2, 1, 1]","(0.6234715384615389, 117)"
"[1, 1, 2, 2, 1, 2, 0, 0, 0]","(0.0, 64)"
"[1, 1, 2, 0, 0, 2, 2, 1, 0]","(0.3524570484581504, 454)"
"[1, 2, 2, 0, 0, 2, 2, 1, 0]","(0.21826347305389227, 167)"
"[0, 2, 2, 0, 0, 2, 2, 1, 0]","(0.0, 292)"
"[0, 1, 1, 1, 2, 1, 2, 0, 1]","(0.6547163823529424, 170)"
"[0, 1, 0, 1, 2, 2, 2, 0, 1]","(0.5830833333333331, 54)"
"[2, 1, 1, 0, 0, 1, 2, 1, 2]","(0.13092610619469028, 226)"
"[2, 1, 1, 0, 0, 0, 2, 1, 2]","(0.0, 195)"
"[2, 2, 0, 0, 1, 1, 2, 1, 0]","(0.27925403225806433, 124)"
"[2, 2, 0, 0, 1, 2, 2, 1, 0]","(0.4050000000000008, 167)"
"[2, 2, 1, 1, 2, 1, 0, 0, 0]","(0.0, 278)"
"[0, 1, 0, 2, 1, 2, 1, 2, 0]","(0.48048387096774164, 62)"
"[0, 1, 2, 0, 2, 2, 2, 0, 1]","(1.0, 69)"
"[2, 1, 1, 2, 0, 0, 0, 2, 1]","(0.367725663716815, 226)"
"[1, 0, 1, 2, 1, 1, 1, 0, 2]","(0.3682885039370078, 127)"
"[1, 0, 1, 2, 1, 1, 2, 0, 2]","(0.26509090909090904, 77)"
"[0, 0, 1, 2, 1, 1, 2, 0, 2]","(0.14713761467889902, 109)"
"[2, 0, 1, 0, 1, 2, 0, 2, 1]","(0.6168461538461535, 65)"
"[1, 0, 1, 1, 1, 1, 2, 2, 0]","(0.3425947258064489, 620)"
"[2, 0, 1, 1, 1, 1, 2, 2, 0]","(0.4198911585365865, 328)"
"[0, 1, 0, 1, 2, 0, 2, 1, 2]","(0.8298394736842032, 570)"
"[1, 0, 2, 1, 2, 2, 0, 1, 0]","(0.6452625000000005, 120)"
"[2, 0, 2, 1, 2, 2, 0, 1, 0]","(0.16021978021978006, 91)"
"[0, 2, 1, 1, 0, 2, 1, 2, 1]","(0.07029642857142857, 84)"
"[1, 1, 0, 1, 2, 0, 1, 2, 1]","(0.6400997663551414, 214)"
"[0, 1, 0, 1, 2, 0, 1, 2, 2]","(0.7244999999999993, 62)"
"[2, 2, 1, 1, 1, 0, 1, 1, 0]","(0.45073864285714255, 140)"
"[2, 0, 2, 1, 2, 0, 1, 0, 2]","(1.0, 120)"
"[1, 1, 0, 2, 1, 2, 1, 2, 0]","(0.47328488372093025, 86)"
"[1, 1, 0, 2, 0, 2, 1, 2, 0]","(0.25312499999999993, 72)"
"[1, 2, 0, 2, 0, 2, 1, 2, 0]","(0.0, 94)"
"[0, 1, 1, 1, 1, 2, 0, 1, 2]","(0.5843406880733962, 218)"
"[0, 1, 1, 1, 2, 2, 0, 1, 2]","(0.22859556650246296, 203)"
"[0, 1, 1, 0, 2, 2, 0, 1, 2]","(0.0, 232)"
"[2, 1, 2, 1, 1, 0, 2, 0, 0]","(0.899999999999999, 60)"
"[1, 0, 2, 1, 0, 2, 1, 1, 2]","(1.0, 2235)"
"[1, 0, 2, 1, 2, 0, 1, 2, 1]","(0.5442954545454544, 99)"
"[1, 0, 2, 2, 1, 0, 0, 1, 2]","(0.48786923076923033, 65)"
"[2, 1, 2, 2, 0, 0, 1, 1, 1]","(0.6751893292682937, 164)"
"[2, 1, 2, 2, 0, 0, 0, 1, 1]","(0.8519874213836501, 1431)"
"[2, 2, 2, 2, 0, 0, 0, 1, 1]","(1.0, 1373)"
"[0, 2, 1, 0, 2, 2, 1, 0, 1]","(0.3336101694915252, 118)"
"[0, 2, 1, 0, 2, 2, 1, 0, 2]","(0.14624999999999985, 108)"
"[1, 2, 0, 2, 1, 2, 1, 1, 0]","(0.4149899999999999, 90)"
"[0, 2, 2, 0, 1, 2, 0, 2, 0]","(0.0, 126)"
"[1, 0, 1, 0, 2, 0, 2, 1, 2]","(0.899999999999999, 70)"
"[2, 0, 1, 0, 2, 0, 2, 1, 2]","(1.0, 71)"
"[0, 0, 2, 2, 1, 1, 1, 0, 2]","(0.6521538461538458, 52)"
"[0, 0, 2, 2, 1, 2, 1, 0, 2]","(1.0, 51)"
"[1, 0, 0, 2, 2, 0, 2, 1, 2]","(0.3207920792079206, 101)"
"[1, 1, 1, 2, 1, 1, 2, 0, 0]","(0.6565115172413803, 145)"
"[1, 1, 2, 2, 0, 1, 2, 0, 0]","(0.5051999999999996, 75)"
"[2, 1, 2, 2, 0, 1, 2, 0, 0]","(1.0, 77)"
"[1, 2, 2, 0, 1, 2, 0, 1, 1]","(0.32253614457831314, 83)"
"[2, 2, 1, 2, 0, 0, 0, 1, 1]","(0.6660899999999995, 100)"
"[2, 2, 1, 2, 0, 0, 0, 1, 2]","(0.2062732919254656, 161)"
"[2, 1, 0, 0, 1, 1, 0, 2, 2]","(0.5713815789473682, 76)"
"[2, 1, 0, 0, 1, 2, 0, 2, 2]","(0.4480851063829788, 94)"
"[0, 1, 0, 0, 2, 1, 2, 1, 2]","(0.8371557922769686, 1502)"
"[0, 1, 0, 0, 2, 1, 2, 2, 2]","(1.0, 1400)"
"[1, 2, 0, 0, 1, 2, 1, 2, 1]","(0.4892399999999996, 75)"
"[0, 2, 0, 0, 1, 2, 2, 2, 0]","(0.9000000000000024, 143)"
"[1, 0, 1, 2, 0, 1, 2, 1, 2]","(0.1445376623376624, 154)"
"[1, 0, 2, 1, 1, 1, 2, 2, 0]","(0.41996508196721505, 305)"
"[1, 0, 2, 1, 1, 0, 2, 2, 0]","(0.8047285714285708, 70)"
"[1, 0, 2, 1, 2, 0, 2, 2, 0]","(1.0, 92)"
"[2, 0, 1, 0, 1, 2, 2, 0, 1]","(0.4650517241379307, 58)"
"[2, 0, 1, 0, 0, 2, 2, 0, 2]","(0.0, 290)"
"[0, 1, 2, 1, 1, 0, 2, 2, 1]","(0.5318228571428568, 70)"
"[0, 1, 2, 1, 1, 0, 2, 2, 0]","(0.4943181818181816, 66)"
"[0, 1, 2, 1, 2, 0, 2, 2, 0]","(1.0, 56)"
"[2, 2, 1, 1, 2, 0, 0, 0, 2]","(1.0, 110)"
"[2, 0, 1, 0, 1, 2, 2, 1, 0]","(0.48047727272727236, 66)"
"[2, 0, 1, 0, 1, 2, 2, 2, 0]","(0.4050000000000006, 91)"
"[1, 1, 2, 0, 1, 1, 2, 0, 1]","(0.621410869565217, 138)"
"[1, 1, 2, 0, 1, 2, 2, 0, 1]","(0.6879539325842704, 89)"
"[2, 1, 1, 1, 1, 0, 0, 2, 2]","(0.4141734939759035, 83)"
"[2, 2, 2, 0, 1, 1, 1, 1, 0]","(1.0, 100)"
"[2, 1, 1, 1, 0, 2, 0, 2, 0]","(0.3547600205549958, 1946)"
"[2, 2, 1, 1, 0, 2, 0, 2, 0]","(0.2096470588235293, 170)"
"[0, 1, 0, 1, 2, 1, 2, 1, 1]","(0.29227332149200436, 563)"
"[0, 1, 0, 1, 2, 2, 2, 1, 1]","(0.2931187499999999, 88)"
"[0, 1, 0, 1, 2, 2, 2, 1, 0]","(0.7162615384615378, 65)"
"[0, 1, 0, 1, 2, 2, 2, 2, 0]","(0.3345652173913041, 92)"
"[1, 0, 1, 2, 0, 2, 2, 1, 0]","(0.3849999999999999, 54)"
"[1, 0, 2, 2, 0, 2, 2, 1, 0]","(0.0, 82)"
"[1, 0, 2, 2, 0, 2, 2, 0, 0]","(0.0, 120)"
"[0, 2, 1, 1, 1, 0, 2, 1, 1]","(0.44211872093023286, 129)"
"[0, 2, 2, 0, 0, 0, 2, 1, 2]","(0.0, 2698)"
"[2, 0, 0, 2, 1, 1, 1, 1, 2]","(0.5313189873417724, 79)"
"[2, 0, 0, 2, 1, 1, 1, 0, 2]","(0.6459473684210523, 57)"
"[2, 0, 0, 2, 1, 1, 2, 0, 2]","(1.0, 282)"
"[2, 0, 2, 1, 2, 0, 0, 1, 2]","(1.0, 1478)"
"[1, 2, 2, 1, 0, 1, 1, 0, 2]","(0.685874175824177, 182)"
"[1, 2, 2, 1, 0, 1, 0, 0, 2]","(0.8478305084745754, 59)"
"[2, 2, 2, 1, 0, 1, 0, 0, 2]","(1.0, 105)"
"[0, 2, 1, 1, 1, 2, 0, 0, 2]","(0.6730499999999993, 60)"
"[1, 0, 1, 2, 1, 0, 1, 2, 2]","(0.5329897590361448, 83)"
"[0, 1, 2, 0, 1, 1, 1, 1, 2]","(0.6105577040816339, 196)"
"[0, 1, 2, 0, 1, 1, 1, 2, 2]","(0.3727051948051946, 77)"
"[0, 1, 2, 0, 1, 1, 0, 2, 2]","(0.0, 82)"
"[1, 0, 2, 1, 0, 2, 0, 2, 1]","(0.6945949367088603, 79)"
"[1, 0, 2, 1, 0, 2, 0, 2, 2]","(1.0, 2403)"
"[2, 0, 1, 1, 1, 0, 2, 1, 2]","(0.6381391304347835, 92)"
"[1, 0, 1, 1, 0, 2, 2, 2, 1]","(0.4232910326086961, 184)"
"[0, 0, 1, 1, 0, 2, 2, 2, 1]","(0.4459864864864862, 74)"
"[1, 1, 1, 2, 0, 0, 0, 2, 2]","(0.30193656716417877, 134)"
"[0, 1, 1, 1, 1, 2, 0, 2, 1]","(0.207675, 162)"
"[0, 1, 1, 1, 1, 2, 0, 2, 2]","(0.24822236842105266, 76)"
"[2, 0, 1, 0, 0, 1, 1, 2, 2]","(0.7369043478260874, 115)"
"[2, 0, 1, 0, 0, 1, 2, 2, 2]","(1.0, 195)"
"[0, 1, 1, 2, 2, 1, 0, 2, 1]","(0.689242500000001, 120)"
"[0, 1, 1, 2, 2, 1, 0, 2, 0]","(0.8475599999999992, 75)"
"[0, 1, 1, 2, 2, 2, 0, 2, 0]","(1.0, 55)"
"[2, 2, 1, 1, 0, 2, 0, 0, 1]","(0.4844285714285711, 63)"
"[2, 2, 1, 1, 0, 2, 0, 0, 2]","(0.32225806451612876, 93)"
"[0, 2, 1, 2, 1, 1, 2, 0, 0]","(0.5156341463414632, 82)"
"[0, 2, 1, 2, 2, 1, 2, 0, 0]","(0.8100000000000015, 122)"
"[1, 2, 2, 1, 0, 0, 2, 2, 0]","(0.0, 83)"
"[1, 2, 0, 1, 1, 1, 2, 2, 0]","(0.1886707317073171, 82)"
"[1, 2, 2, 1, 0, 1, 2, 1, 0]","(0.28184693877551037, 147)"
"[1, 2, 2, 1, 0, 1, 2, 0, 0]","(0.5722886597938139, 97)"
"[2, 2, 2, 1, 1, 0, 0, 1, 1]","(1.0, 141)"
"[0, 0, 2, 1, 1, 1, 2, 1, 2]","(0.7322949152542374, 59)"
"[2, 0, 0, 1, 2, 2, 0, 2, 0]","(0.8999999999999896, 630)"
"[0, 1, 2, 0, 0, 1, 1, 2, 2]","(0.6852272727272719, 88)"
"[0, 1, 2, 0, 0, 1, 2, 2, 2]","(1.0, 58)"
"[2, 1, 2, 1, 2, 0, 0, 0, 2]","(1.0, 736)"
"[2, 0, 0, 2, 0, 2, 1, 1, 1]","(0.37547999999999987, 50)"
"[1, 1, 0, 1, 0, 1, 2, 1, 2]","(0.7166972812500032, 320)"
"[2, 1, 0, 1, 0, 1, 2, 1, 2]","(0.7070046961325982, 181)"
"[2, 1, 0, 0, 0, 1, 2, 1, 2]","(0.8236863905325332, 845)"
"[1, 2, 0, 1, 2, 0, 2, 0, 1]","(0.34514601769911474, 113)"
"[2, 2, 0, 1, 2, 0, 2, 0, 1]","(0.3399107142857143, 112)"
"[1, 0, 2, 1, 0, 2, 1, 1, 1]","(0.7454357886435232, 951)"
"[2, 1, 1, 1, 0, 1, 2, 2, 0]","(0.3379450359313662, 109235)"
"[2, 1, 1, 0, 0, 2, 2, 2, 0]","(0.40499999999943587, 98124)"
"[0, 1, 2, 1, 0, 1, 2, 1, 2]","(0.6905250000000008, 198)"
"[2, 1, 1, 1, 0, 0, 0, 2, 2]","(0.0574015748031496, 127)"
"[1, 2, 2, 1, 0, 0, 0, 2, 2]","(0.028938367761598388, 2953)"
"[0, 1, 1, 1, 2, 0, 2, 2, 1]","(0.6962884615384619, 78)"
"[0, 1, 1, 1, 2, 0, 2, 2, 0]","(0.7751571428571421, 70)"
"[1, 2, 2, 1, 2, 0, 0, 1, 1]","(0.6477507692307704, 130)"
"[1, 2, 2, 1, 2, 0, 0, 0, 1]","(0.6711490384615378, 104)"
"[1, 1, 2, 2, 0, 0, 1, 2, 1]","(0.3410551002227091, 2245)"
"[1, 1, 2, 2, 0, 0, 1, 2, 0]","(0.5630487804878047, 123)"
"[1, 1, 2, 2, 0, 2, 1, 0, 1]","(0.12068256880733953, 109)"
"[1, 0, 2, 2, 0, 2, 1, 0, 1]","(0.0, 155)"
"[1, 2, 1, 2, 0, 1, 1, 2, 0]","(0.08287578947368421, 95)"
"[0, 2, 1, 2, 1, 1, 2, 0, 1]","(0.3737278481012658, 79)"
"[0, 2, 1, 2, 0, 1, 2, 0, 1]","(0.27255405405405386, 111)"
"[1, 0, 2, 2, 0, 1, 2, 2, 0]","(0.21441176470588227, 170)"
"[1, 0, 1, 0, 1, 2, 2, 2, 1]","(0.5100724719101121, 89)"
"[1, 0, 1, 0, 1, 2, 2, 2, 0]","(0.462425373134328, 67)"
"[1, 0, 1, 0, 2, 2, 2, 2, 0]","(0.46620906801007667, 397)"
"[0, 0, 1, 0, 2, 2, 2, 2, 0]","(0.900000000000003, 183)"
"[2, 0, 2, 1, 1, 1, 1, 2, 0]","(0.4282874999999996, 108)"
"[2, 0, 2, 1, 0, 1, 1, 2, 0]","(0.4039635826771645, 508)"
"[2, 0, 2, 1, 0, 2, 1, 2, 0]","(0.40500000000017905, 44064)"
"[1, 1, 1, 2, 1, 0, 2, 2, 0]","(0.28157142857142836, 84)"
"[1, 1, 2, 1, 2, 2, 0, 0, 1]","(0.36768829787234025, 94)"
"[2, 1, 0, 2, 2, 1, 0, 2, 0]","(0.30232394366197196, 142)"
"[0, 1, 0, 1, 2, 0, 2, 2, 1]","(0.6789473684210521, 57)"
"[0, 2, 0, 1, 2, 0, 2, 2, 1]","(1.0, 87)"
"[0, 1, 1, 1, 2, 0, 2, 1, 1]","(0.651110551948053, 154)"
"[0, 2, 1, 1, 2, 0, 2, 1, 1]","(0.6452055000000009, 100)"
"[0, 2, 1, 1, 2, 0, 2, 2, 0]","(1.0, 79)"
"[2, 2, 2, 0, 0, 1, 2, 1, 0]","(1.0, 818)"
"[2, 1, 2, 1, 1, 1, 0, 2, 0]","(0.5361347368421052, 95)"
"[1, 2, 1, 1, 0, 1, 1, 2, 0]","(0.14365687500000018, 216)"
"[0, 2, 0, 1, 1, 2, 1, 1, 2]","(0.20759414062500003, 128)"
"[0, 2, 0, 1, 1, 2, 0, 1, 2]","(0.1703271028037383, 107)"
"[0, 2, 0, 1, 2, 2, 0, 1, 2]","(0.2945454545454543, 88)"
"[2, 2, 1, 2, 0, 1, 0, 1, 1]","(0.07691345864661679, 1330)"
"[2, 0, 1, 0, 1, 2, 1, 1, 1]","(0.4814884191176476, 136)"
"[2, 0, 2, 1, 2, 0, 1, 1, 1]","(0.7712037650602249, 996)"
"[2, 0, 2, 1, 2, 0, 1, 1, 0]","(0.8409976247030848, 421)"
"[2, 2, 1, 0, 1, 1, 2, 0, 1]","(0.49601123595505614, 89)"
"[2, 2, 1, 0, 0, 1, 2, 0, 1]","(0.7072086614173236, 127)"
"[2, 2, 1, 0, 0, 1, 2, 0, 2]","(0.1466379310344827, 116)"
"[0, 2, 2, 0, 1, 0, 1, 1, 2]","(0.13184042553191486, 94)"
"[1, 1, 2, 2, 0, 0, 1, 0, 2]","(0.3613757961783513, 12717)"
"[2, 1, 2, 2, 0, 0, 1, 0, 2]","(0.13594405594405595, 429)"
"[2, 1, 1, 1, 2, 1, 0, 0, 1]","(0.6698283713355078, 307)"
"[1, 0, 0, 2, 1, 2, 1, 1, 1]","(0.48324644628099145, 121)"
"[1, 0, 0, 2, 1, 2, 0, 1, 2]","(0.48321818181818166, 55)"
"[1, 0, 0, 2, 2, 2, 0, 1, 2]","(1.0, 53)"
"[1, 1, 0, 2, 0, 2, 1, 1, 1]","(0.14367375000000013, 240)"
"[1, 1, 0, 2, 0, 2, 1, 1, 2]","(0.0035609226594301227, 1474)"
"[2, 0, 1, 2, 0, 2, 0, 1, 1]","(0.0823064516129032, 93)"
"[1, 2, 1, 2, 2, 0, 2, 0, 0]","(0.3258620689655171, 87)"
"[2, 2, 1, 1, 2, 0, 1, 0, 0]","(0.768809815950916, 489)"
"[1, 2, 1, 2, 1, 2, 0, 1, 0]","(0.20704591836734687, 98)"
"[1, 2, 0, 2, 1, 2, 0, 1, 0]","(0.44579999999999964, 75)"
"[1, 2, 0, 2, 2, 2, 0, 1, 0]","(1.0, 81)"
"[2, 2, 1, 0, 1, 0, 1, 1, 1]","(0.46878130434782583, 138)"
"[2, 2, 1, 0, 1, 0, 1, 1, 2]","(0.4579129870129869, 77)"
"[2, 2, 0, 0, 1, 0, 1, 1, 2]","(0.567620689655172, 58)"
"[2, 2, 0, 0, 2, 0, 1, 1, 2]","(1.0, 59)"
"[1, 0, 2, 1, 0, 0, 1, 2, 2]","(0.7326000000000013, 140)"
"[0, 1, 1, 1, 2, 2, 2, 1, 0]","(0.6680962025316461, 79)"
"[0, 1, 1, 0, 2, 2, 2, 1, 0]","(0.8210769230769223, 78)"
"[0, 1, 2, 0, 2, 2, 2, 1, 0]","(1.0, 339)"
"[1, 2, 1, 0, 1, 2, 0, 2, 1]","(0.27202499999999996, 60)"
"[1, 2, 1, 0, 0, 2, 0, 2, 1]","(0.11731034482758625, 87)"
"[0, 1, 1, 1, 2, 1, 0, 2, 1]","(0.7740970598802295, 835)"
"[2, 1, 1, 0, 1, 0, 1, 2, 2]","(0.530653846153846, 78)"
"[1, 0, 1, 0, 2, 1, 2, 1, 1]","(0.6997220616113761, 211)"
"[1, 0, 1, 0, 2, 2, 2, 1, 0]","(0.7142033898305078, 59)"
"[0, 1, 1, 0, 1, 2, 2, 2, 1]","(0.5422691489361706, 94)"
"[0, 1, 1, 0, 2, 2, 2, 2, 0]","(0.810000000000001, 80)"
"[0, 0, 0, 2, 2, 1, 1, 1, 2]","(0.0, 76)"
"[0, 1, 2, 1, 2, 1, 1, 0, 1]","(0.5838753146853154, 143)"
"[0, 0, 2, 1, 2, 2, 1, 0, 1]","(0.899999999999999, 62)"
"[0, 0, 2, 2, 2, 2, 1, 0, 1]","(1.0, 51)"
"[0, 1, 2, 0, 0, 1, 2, 1, 2]","(0.77979069767442, 129)"
"[0, 2, 2, 0, 0, 1, 2, 1, 2]","(0.22478468899521542, 209)"
"[1, 0, 0, 1, 2, 2, 1, 0, 2]","(0.783865384615384, 52)"
"[2, 0, 0, 1, 2, 2, 1, 0, 2]","(1.0, 53)"
"[0, 0, 0, 1, 2, 1, 2, 2, 1]","(0.0, 132)"
"[1, 1, 1, 2, 2, 1, 0, 1, 0]","(0.7373098453608191, 582)"
"[1, 2, 0, 1, 1, 0, 2, 1, 2]","(0.5652787499999998, 80)"
"[0, 2, 0, 1, 1, 0, 2, 1, 2]","(0.6783387096774188, 62)"
"[0, 2, 0, 1, 1, 0, 2, 2, 2]","(1.0, 55)"
"[2, 0, 2, 1, 2, 1, 0, 0, 1]","(0.6368571428571425, 105)"
"[1, 2, 0, 0, 2, 1, 1, 1, 2]","(0.6360603896103898, 77)"
"[1, 2, 0, 0, 2, 2, 1, 0, 2]","(0.479124668435014, 377)"
"[2, 0, 1, 1, 1, 1, 2, 0, 2]","(0.4629374999999998, 72)"
"[2, 0, 1, 2, 1, 0, 1, 1, 2]","(0.6623536764705883, 68)"
"[2, 2, 0, 2, 1, 1, 0, 1, 1]","(0.07145643564356442, 101)"
"[2, 2, 0, 2, 1, 0, 0, 2, 1]","(0.0, 91)"
"[0, 1, 1, 2, 2, 0, 0, 1, 2]","(0.3779153006670212, 22633)"
"[0, 0, 1, 2, 2, 0, 0, 2, 2]","(0.4500000000000026, 21464)"
"[0, 0, 1, 2, 2, 0, 1, 2, 1]","(0.36658285714285704, 175)"
"[1, 2, 1, 1, 0, 0, 2, 1, 2]","(0.1656684782608695, 138)"
"[1, 2, 1, 0, 0, 0, 2, 1, 2]","(0.0, 161)"
"[2, 2, 1, 1, 0, 0, 2, 2, 0]","(0.0, 191)"
"[1, 0, 2, 2, 0, 1, 1, 1, 2]","(0.15617250000000002, 180)"
"[1, 0, 2, 2, 0, 1, 1, 0, 2]","(0.0, 176)"
"[1, 0, 1, 0, 1, 1, 2, 2, 1]","(0.6432926223776227, 143)"
"[1, 0, 1, 0, 2, 1, 2, 2, 1]","(0.6298436440677972, 118)"
"[1, 0, 1, 0, 2, 1, 2, 2, 0]","(0.6827249999999995, 60)"
"[2, 0, 0, 0, 2, 1, 2, 2, 1]","(0.5774257425742579, 101)"
"[2, 1, 2, 0, 2, 0, 1, 2, 0]","(0.8100000000000012, 86)"
"[1, 1, 2, 0, 1, 0, 1, 2, 2]","(0.2610000000000001, 72)"
"[2, 1, 0, 1, 2, 2, 1, 0, 0]","(0.5615892857142851, 84)"
"[1, 2, 1, 1, 2, 1, 2, 0, 0]","(0.3954026054590564, 403)"
"[2, 1, 1, 0, 2, 1, 1, 1, 0]","(0.6307581048387167, 1116)"
"[2, 2, 1, 0, 2, 1, 1, 1, 0]","(0.5600571428571434, 112)"
"[2, 2, 1, 0, 2, 0, 1, 1, 0]","(0.6744374999999995, 64)"
"[2, 2, 1, 0, 2, 0, 2, 1, 0]","(0.4144186046511627, 86)"
"[2, 0, 2, 0, 1, 2, 1, 0, 1]","(0.6934736842105258, 57)"
"[2, 0, 2, 0, 1, 2, 2, 0, 1]","(0.4274999999999998, 72)"
"[0, 2, 1, 1, 0, 2, 1, 0, 2]","(0.7195135135135131, 74)"
"[0, 2, 2, 1, 0, 2, 1, 0, 2]","(1.0, 2080)"
"[1, 1, 2, 0, 1, 2, 1, 1, 0]","(0.34129817307692395, 884)"
"[2, 1, 2, 0, 1, 2, 1, 1, 0]","(0.40599019823788374, 454)"
"[1, 2, 1, 1, 1, 2, 0, 0, 1]","(0.3535194374999998, 160)"
"[0, 0, 2, 2, 2, 1, 1, 1, 0]","(0.8412985074626858, 67)"
"[0, 0, 2, 2, 2, 1, 2, 1, 0]","(1.0, 142)"
"[0, 1, 1, 2, 0, 2, 2, 0, 1]","(0.08099999999999999, 72)"
"[1, 0, 0, 2, 2, 1, 1, 2, 0]","(0.5275199999999998, 75)"
"[1, 1, 0, 0, 1, 2, 1, 2, 2]","(0.4473608108108105, 74)"
"[2, 0, 1, 2, 0, 1, 1, 2, 1]","(0.4414813953488367, 129)"
"[2, 0, 1, 2, 0, 0, 1, 2, 1]","(0.6678642857142851, 70)"
"[0, 1, 2, 1, 0, 1, 1, 2, 2]","(0.6799221910112371, 178)"
"[0, 1, 2, 1, 0, 0, 1, 2, 2]","(0.685107692307693, 130)"
"[0, 0, 0, 2, 1, 2, 1, 2, 1]","(0.0, 73)"
"[2, 0, 1, 1, 2, 1, 1, 2, 0]","(0.33651580645161205, 155)"
"[2, 0, 0, 1, 2, 1, 1, 2, 0]","(0.3575965909090925, 264)"
"[1, 0, 1, 2, 2, 0, 2, 1, 0]","(0.7393499999999994, 60)"
"[2, 1, 1, 2, 0, 2, 0, 0, 2]","(0.0, 87)"
"[2, 2, 2, 1, 0, 0, 1, 1, 1]","(1.0, 2628)"
"[0, 2, 0, 0, 2, 1, 1, 1, 2]","(0.6095965909090901, 88)"
"[1, 1, 1, 0, 2, 1, 2, 1, 0]","(0.652710526315791, 171)"
"[0, 1, 0, 0, 2, 2, 2, 2, 0]","(0.9000000000000031, 193)"
"[1, 1, 2, 0, 0, 0, 1, 2, 2]","(0.0, 472)"
"[2, 2, 0, 2, 1, 1, 0, 0, 1]","(0.2025, 72)"
"[0, 1, 1, 2, 1, 2, 1, 0, 2]","(0.6073401315789477, 76)"
"[0, 0, 1, 2, 1, 2, 1, 0, 2]","(0.6283018867924525, 53)"
"[0, 0, 1, 2, 1, 2, 2, 0, 2]","(0.0, 79)"
"[1, 0, 0, 2, 2, 0, 0, 2, 2]","(0.8999999999999913, 546)"
"[2, 2, 2, 1, 1, 0, 2, 0, 0]","(1.0, 57)"
"[0, 2, 1, 0, 0, 2, 2, 2, 0]","(0.0, 235)"
"[1, 2, 1, 1, 2, 2, 1, 0, 0]","(0.33019137931034465, 87)"
"[1, 2, 0, 1, 2, 2, 1, 0, 0]","(0.6459041095890405, 73)"
"[2, 0, 1, 1, 1, 2, 0, 0, 2]","(0.6671886792452826, 53)"
"[1, 0, 1, 2, 1, 2, 2, 1, 0]","(0.5702192307692311, 78)"
"[1, 0, 0, 2, 1, 2, 2, 2, 0]","(0.3634615384615383, 78)"
"[1, 2, 1, 0, 2, 2, 0, 0, 2]","(0.32225806451612893, 93)"
"[0, 2, 1, 0, 2, 2, 0, 0, 2]","(0.0, 236)"
"[0, 1, 2, 2, 1, 0, 2, 2, 0]","(0.37674418604651144, 86)"
"[0, 0, 2, 1, 2, 0, 2, 2, 1]","(1.0, 69)"
"[0, 0, 2, 1, 1, 2, 2, 1, 1]","(0.5917458715596338, 109)"
"[0, 0, 2, 0, 1, 2, 2, 1, 1]","(0.8315999999999993, 60)"
"[0, 0, 2, 0, 1, 2, 2, 2, 1]","(0.8100000000000012, 89)"
"[0, 2, 0, 1, 2, 1, 2, 1, 1]","(0.3980801324503297, 453)"
